"","uid","residence","prewarning","group","gender","age","bot_dummy","rebuttal_dummy","income_national","income_sample","income_sample_abs","accuracy","worth","articleId","sixgroup"
"3704",931,"河北石家庄","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"banana","AIL_bot_rebuttal"
"3705",934,"贵州贵阳","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"banana","AIL_bot_rebuttal"
"3706",936,"河南郑州","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,4,2,1,2,"banana","NewsL_bot_rebuttal"
"3707",940,"山东济南","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"banana","NewsL_bot_rebuttal"
"3708",944,"广东广州","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"banana","NewsL_bot_rebuttal"
"3709",948,"黑龙江哈尔滨","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"banana","AIL_bot_rebuttal"
"3710",949,"湖北武汉","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"banana","NewsL_bot_rebuttal"
"3711",950,"黑龙江牡丹江","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,2,1,4,5,"banana","AIL_bot_rebuttal"
"3712",953,"江苏苏州","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"banana","NewsL_bot_rebuttal"
"3713",954,"贵州铜仁","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,2,2,3,3,"banana","NewsL_bot_rebuttal"
"3714",958,"河南洛阳","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,2,2,"banana","NewsL_bot_rebuttal"
"3715",959,"广东阳江","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,1,1,4,1,"banana","AIL_bot_rebuttal"
"3716",960,"湖南长沙","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,4,5,"banana","NewsL_bot_rebuttal"
"3717",969,"上海上海","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,5,2,2,"banana","NewsL_bot_rebuttal"
"3718",970,"广东广州","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"banana","NewsL_bot_rebuttal"
"3719",973,"湖南长沙","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,5,4,"banana","NewsL_bot_rebuttal"
"3720",977,"河北石家庄","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"banana","NewsL_bot_rebuttal"
"3721",978,"河北邯郸","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,3,2,3,3,"banana","AIL_bot_rebuttal"
"3722",984,"吉林长春","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,4,2,"banana","NewsL_bot_rebuttal"
"3723",987,"江苏南京","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"banana","AIL_bot_rebuttal"
"3724",988,"北京北京","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"banana","AIL_bot_rebuttal"
"3725",989,"广东广州","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"banana","NewsL_bot_rebuttal"
"3726",993,"贵州贵阳","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"banana","AIL_bot_rebuttal"
"3727",998,"重庆重庆","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"banana","AIL_bot_rebuttal"
"3728",1005,"辽宁抚顺","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,2,2,1,1,"banana","NewsL_bot_rebuttal"
"3729",1006,"广东广州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,2,3,"banana","AIL_bot_rebuttal"
"3730",1010,"广东广州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,3,1,"banana","AIL_bot_rebuttal"
"3731",1015,"湖南衡阳","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,4,5,"banana","NewsL_bot_rebuttal"
"3732",1019,"江苏南京","NewsL","bot_rebuttal","1",5,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"banana","NewsL_bot_rebuttal"
"3733",1021,"江西九江","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,5,4,"banana","AIL_bot_rebuttal"
"3734",1024,"广西玉林","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,3,2,2,3,"banana","NewsL_bot_rebuttal"
"3735",1027,"广东东莞","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"banana","AIL_bot_rebuttal"
"3736",1031,"贵州贵阳","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"banana","AIL_bot_rebuttal"
"3737",1035,"云南昆明","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,3,5,5,"banana","NewsL_bot_rebuttal"
"3738",1037,"辽宁沈阳","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,5,4,"banana","NewsL_bot_rebuttal"
"3739",1044,"广西钦州","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,3,2,5,5,"banana","AIL_bot_rebuttal"
"3740",1050,"江苏徐州","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,3,2,3,4,"banana","AIL_bot_rebuttal"
"3741",1051,"广东广州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"banana","AIL_bot_rebuttal"
"3742",1054,"宁夏银川","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"banana","AIL_bot_rebuttal"
"3743",1055,"江苏无锡","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"banana","AIL_bot_rebuttal"
"3744",1058,"广东深圳","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"banana","AIL_bot_rebuttal"
"3745",1059,"广东肇庆","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,2,2,2,2,"banana","NewsL_bot_rebuttal"
"3746",1064,"湖南长沙","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"banana","AIL_bot_rebuttal"
"3747",1066,"河北邢台","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,2,1,3,3,"banana","AIL_bot_rebuttal"
"3748",1068,"安徽合肥","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"banana","AIL_bot_rebuttal"
"3749",1069,"浙江宁波","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"banana","NewsL_bot_rebuttal"
"3750",1071,"江苏淮安","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"banana","NewsL_bot_rebuttal"
"3751",1072,"广西桂林","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,3,2,2,2,"banana","AIL_bot_rebuttal"
"3752",1076,"上海上海","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,5,3,2,"banana","NewsL_bot_rebuttal"
"3753",1078,"山东济南","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,5,4,"banana","AIL_bot_rebuttal"
"3754",1079,"吉林长春","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"banana","AIL_bot_rebuttal"
"3755",1081,"上海上海","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,5,2,2,"banana","AIL_bot_rebuttal"
"3756",1082,"河北未知","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,3,2,2,4,"banana","AIL_bot_rebuttal"
"3757",1084,"黑龙江绥化","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",3,1,1,2,2,"banana","NewsL_bot_rebuttal"
"3758",1090,"海南海口","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,1,2,"banana","AIL_bot_rebuttal"
"3759",1092,"山东青岛","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"banana","NewsL_bot_rebuttal"
"3760",1094,"浙江温州","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,3,"banana","AIL_bot_rebuttal"
"3761",1098,"河南洛阳","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"banana","NewsL_bot_rebuttal"
"3762",1099,"辽宁大连","AIL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",5,5,3,4,2,"banana","AIL_bot_rebuttal"
"3763",1101,"山东济南","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"banana","NewsL_bot_rebuttal"
"3764",1105,"河北沧州","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,3,2,2,3,"banana","AIL_bot_rebuttal"
"3765",1113,"北京北京","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"banana","AIL_bot_rebuttal"
"3766",1114,"北京北京","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"banana","NewsL_bot_rebuttal"
"3767",1115,"广东广州","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"banana","NewsL_bot_rebuttal"
"3768",1116,"湖南衡阳","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"banana","AIL_bot_rebuttal"
"3769",1129,"广东深圳","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"banana","NewsL_bot_rebuttal"
"3770",1130,"湖南长沙","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,5,4,"banana","AIL_bot_rebuttal"
"3771",1132,"四川成都","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"banana","NewsL_bot_rebuttal"
"3772",1134,"广西南宁","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,3,2,2,1,"banana","NewsL_bot_rebuttal"
"3773",1142,"山东泰安","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,4,2,2,3,"banana","AIL_bot_rebuttal"
"3774",1143,"安徽六安","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,2,2,2,4,"banana","AIL_bot_rebuttal"
"3775",1148,"重庆重庆","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"banana","NewsL_bot_rebuttal"
"3776",1149,"河南焦作","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,2,1,5,5,"banana","AIL_bot_rebuttal"
"3777",1151,"江苏常州","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"banana","AIL_bot_rebuttal"
"3778",1153,"湖南长沙","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,5,5,"banana","NewsL_bot_rebuttal"
"3779",1155,"北京北京","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"banana","AIL_bot_rebuttal"
"3780",1162,"山东青岛","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"banana","AIL_bot_rebuttal"
"3781",1163,"山西晋中","AIL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",4,3,2,4,2,"banana","AIL_bot_rebuttal"
"3782",1165,"广东广州","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,5,5,"banana","NewsL_bot_rebuttal"
"3783",1170,"重庆重庆","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,4,2,3,1,"banana","AIL_bot_rebuttal"
"3784",1173,"湖北武汉","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"banana","AIL_bot_rebuttal"
"3785",1174,"湖南长沙","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"banana","AIL_bot_rebuttal"
"3786",1176,"广东深圳","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"banana","AIL_bot_rebuttal"
"3787",1177,"湖北襄阳","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,2,3,"banana","NewsL_bot_rebuttal"
"3788",1182,"广东广州","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"banana","AIL_bot_rebuttal"
"3789",1185,"广东湛江","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,1,1,2,2,"banana","AIL_bot_rebuttal"
"3790",1188,"河南洛阳","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"banana","AIL_bot_rebuttal"
"3791",1192,"广东广州","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"banana","AIL_bot_rebuttal"
"3792",1199,"重庆重庆","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,4,5,"banana","AIL_bot_rebuttal"
"3793",1202,"四川眉山","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"banana","AIL_bot_rebuttal"
"3794",1203,"北京北京","NewsL","bot_rebuttal","1",5,"bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"banana","NewsL_bot_rebuttal"
"3795",1205,"山西太原","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"banana","AIL_bot_rebuttal"
"3796",1207,"山东聊城","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,1,1,1,5,"banana","NewsL_bot_rebuttal"
"3797",1209,"广西南宁","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,3,2,1,2,"banana","AIL_bot_rebuttal"
"3798",1213,"河北保定","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,2,2,1,1,"banana","AIL_bot_rebuttal"
"3799",1215,"北京北京","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"banana","NewsL_bot_rebuttal"
"3800",1216,"河南郑州","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"banana","NewsL_bot_rebuttal"
"3801",1219,"福建福州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"banana","AIL_bot_rebuttal"
"3802",1223,"辽宁沈阳","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"banana","AIL_bot_rebuttal"
"3803",1224,"广东深圳","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"banana","AIL_bot_rebuttal"
"3804",1226,"江苏镇江","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,5,4,"banana","AIL_bot_rebuttal"
"3805",1231,"广东佛山","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"banana","NewsL_bot_rebuttal"
"3806",1232,"湖北武汉","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,4,5,"banana","AIL_bot_rebuttal"
"3807",1233,"广东深圳","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,5,4,"banana","NewsL_bot_rebuttal"
"3808",1241,"浙江台州","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,4,5,"banana","AIL_bot_rebuttal"
"3809",1244,"湖南岳阳","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,3,2,2,4,"banana","NewsL_bot_rebuttal"
"3810",1248,"湖南长沙","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"banana","AIL_bot_rebuttal"
"3811",1249,"江苏常州","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"banana","NewsL_bot_rebuttal"
"3812",1251,"贵州黔东南","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,2,2,4,4,"banana","NewsL_bot_rebuttal"
"3813",1253,"江苏南通","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"banana","NewsL_bot_rebuttal"
"3814",1256,"湖北武汉","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,1,2,"banana","AIL_bot_rebuttal"
"3815",1263,"河南洛阳","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,4,2,5,4,"banana","NewsL_bot_rebuttal"
"3816",1265,"广西桂林","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,3,2,3,4,"banana","AIL_bot_rebuttal"
"3817",1269,"河南商丘","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,1,1,4,5,"banana","NewsL_bot_rebuttal"
"3818",1271,"湖南株洲","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"banana","NewsL_bot_rebuttal"
"3819",1273,"广东广州","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,5,5,"banana","NewsL_bot_rebuttal"
"3820",1275,"黑龙江齐齐哈尔","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,1,1,2,3,"banana","NewsL_bot_rebuttal"
"3821",1276,"广东广州","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"banana","AIL_bot_rebuttal"
"3822",1277,"山东泰安","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"banana","AIL_bot_rebuttal"
"3823",1278,"辽宁大连","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,3,5,5,"banana","AIL_bot_rebuttal"
"3824",1280,"江苏南京","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"banana","AIL_bot_rebuttal"
"3825",1281,"重庆重庆","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,4,2,4,5,"banana","AIL_bot_rebuttal"
"3826",1290,"上海上海","NewsL","bot_rebuttal","1",6,"bot_TRUE","rebuttal_TRUE",5,5,5,5,4,"banana","NewsL_bot_rebuttal"
"3827",1294,"山东临沂","NewsL","bot_rebuttal","2",6,"bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"banana","NewsL_bot_rebuttal"
"3828",1299,"江苏泰州","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,2,4,"banana","NewsL_bot_rebuttal"
"3829",1301,"重庆重庆","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"banana","AIL_bot_rebuttal"
"3830",1304,"河北承德","AIL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",4,2,2,3,2,"banana","AIL_bot_rebuttal"
"3831",1305,"广西河池","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,1,1,5,4,"banana","NewsL_bot_rebuttal"
"3832",1311,"上海上海","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,5,3,3,"banana","AIL_bot_rebuttal"
"3833",1312,"山西晋中","AIL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",4,3,2,1,1,"banana","AIL_bot_rebuttal"
"3834",1314,"广东汕头","AIL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",4,1,1,3,3,"banana","AIL_bot_rebuttal"
"3835",1317,"广西玉林","AIL","bot_rebuttal","2",5,"bot_TRUE","rebuttal_TRUE",4,3,2,2,1,"banana","AIL_bot_rebuttal"
"3836",1318,"北京北京","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"banana","NewsL_bot_rebuttal"
"3837",1320,"江西萍乡","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"banana","AIL_bot_rebuttal"
"3838",1326,"云南昆明","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"banana","NewsL_bot_rebuttal"
"3839",1337,"江苏镇江","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"banana","NewsL_bot_rebuttal"
"3840",1340,"宁夏中卫","AIL","bot_rebuttal","1",5,"bot_TRUE","rebuttal_TRUE",4,1,1,4,3,"banana","AIL_bot_rebuttal"
"3841",1344,"江苏南通","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,3,4,"banana","NewsL_bot_rebuttal"
"3842",1348,"黑龙江佳木斯","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,1,1,4,3,"banana","AIL_bot_rebuttal"
"3843",1349,"湖南长沙","NewsL","bot_rebuttal","1",6,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"banana","NewsL_bot_rebuttal"
"3844",1353,"上海上海","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,5,3,3,"banana","AIL_bot_rebuttal"
"3845",1361,"浙江杭州","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"banana","NewsL_bot_rebuttal"
"3846",1363,"浙江杭州","NewsL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",5,5,4,4,5,"banana","NewsL_bot_rebuttal"
"3847",1371,"广东东莞","NewsL","bot_rebuttal","2",2,"bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"banana","NewsL_bot_rebuttal"
"3848",1374,"贵州黔西南","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,2,2,2,3,"banana","AIL_bot_rebuttal"
"3849",1375,"福建福州","NewsL","bot_rebuttal","2",3,"bot_TRUE","rebuttal_TRUE",5,5,3,5,5,"banana","NewsL_bot_rebuttal"
"3850",1376,"浙江台州","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,1,3,"banana","NewsL_bot_rebuttal"
"3851",1377,"北京北京","NewsL","bot_rebuttal","1",6,"bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"banana","NewsL_bot_rebuttal"
"3852",1378,"安徽亳州","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,3,2,2,1,"banana","AIL_bot_rebuttal"
"3853",1379,"广东东莞","AIL","bot_rebuttal","1",5,"bot_TRUE","rebuttal_TRUE",5,5,4,5,3,"banana","AIL_bot_rebuttal"
"3854",1386,"四川成都","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,3,2,"banana","AIL_bot_rebuttal"
"3855",1388,"广东佛山","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,5,5,"banana","AIL_bot_rebuttal"
"3856",1392,"江苏苏州","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"banana","NewsL_bot_rebuttal"
"3857",1393,"天津天津","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,3,3,2,"banana","AIL_bot_rebuttal"
"3858",1395,"浙江嘉兴","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"banana","NewsL_bot_rebuttal"
"3859",1396,"广东湛江","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,1,1,1,2,"banana","NewsL_bot_rebuttal"
"3860",1402,"海南海口","NewsL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"banana","NewsL_bot_rebuttal"
"3861",1403,"河北石家庄","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"banana","AIL_bot_rebuttal"
"3862",1405,"湖北武汉","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"banana","AIL_bot_rebuttal"
"3863",1406,"河南濮阳","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",4,2,1,2,1,"banana","AIL_bot_rebuttal"
"3864",1408,"江苏宿迁","AIL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,2,1,4,4,"banana","AIL_bot_rebuttal"
"3865",1416,"上海上海","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,5,3,2,"banana","AIL_bot_rebuttal"
"3866",1418,"云南曲靖","NewsL","bot_rebuttal","1",2,"bot_TRUE","rebuttal_TRUE",4,3,2,5,2,"banana","NewsL_bot_rebuttal"
"3867",1422,"安徽合肥","NewsL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"banana","NewsL_bot_rebuttal"
"3868",1424,"陕西西安","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,4,2,4,5,"banana","AIL_bot_rebuttal"
"3869",1426,"黑龙江绥化","AIL","bot_rebuttal","2",4,"bot_TRUE","rebuttal_TRUE",3,1,1,4,3,"banana","AIL_bot_rebuttal"
"3870",1428,"浙江杭州","NewsL","bot_rebuttal","1",5,"bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"banana","NewsL_bot_rebuttal"
"3871",1430,"江苏南京","NewsL","bot_rebuttal","1",5,"bot_TRUE","rebuttal_TRUE",5,5,4,4,5,"banana","NewsL_bot_rebuttal"
"3872",1432,"吉林长春","AIL","bot_rebuttal","1",6,"bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"banana","AIL_bot_rebuttal"
"3873",1433,"云南昆明","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,3,3,5,"banana","AIL_bot_rebuttal"
"3874",1434,"江苏苏州","AIL","bot_rebuttal","1",4,"bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"banana","AIL_bot_rebuttal"
"3875",1439,"江苏南京","AIL","bot_rebuttal","1",3,"bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"banana","AIL_bot_rebuttal"
"3876",1447,"江苏南京","AIL","bot_rebuttal","1",6,"bot_TRUE","rebuttal_TRUE",5,5,4,5,5,"banana","AIL_bot_rebuttal"
