"","uid","residence","gender","age","group","bot_dummy","rebuttal_dummy","income_national","income_sample","income_sample_abs","accuracy","worth","articleId"
"3115","1683","浙江宁波","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,5,5,"mushroom"
"3116","1686","山东济南","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"mushroom"
"3117","1691","福建福州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"mushroom"
"3118","1700","山东淄博","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"mushroom"
"3119","1702","广东广州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"mushroom"
"3120","1703","广东广州","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"mushroom"
"3121","1711","广西南宁","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,5,5,"mushroom"
"3122","1713","广东佛山","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"mushroom"
"3123","1718","湖北武汉","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,2,"mushroom"
"3124","1722","安徽蚌埠","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"mushroom"
"3125","1723","吉林长春","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"mushroom"
"3126","1738","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,5,5,"mushroom"
"3127","1740","湖北武汉","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"mushroom"
"3128","1745","北京北京","2",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,5,"mushroom"
"3129","1747","四川成都","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,5,"mushroom"
"3130","1750","广西南宁","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,3,4,"mushroom"
"3131","1753","江苏南通","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"mushroom"
"3132","1758","黑龙江大庆","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,5,"mushroom"
"3133","1760","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,3,3,"mushroom"
"3134","1764","河北石家庄","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"mushroom"
"3135","1767","北京北京","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"mushroom"
"3136","1773","浙江绍兴","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,4,"mushroom"
"3137","1775","浙江嘉兴","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"mushroom"
"3138","1779","四川成都","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"mushroom"
"3139","1786","湖北武汉","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"mushroom"
"3140","1792","河北石家庄","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"mushroom"
"3141","1800","河南郑州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"mushroom"
"3142","1801","广西柳州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,3,4,"mushroom"
"3143","1806","上海上海","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,3,4,"mushroom"
"3144","1808","河南洛阳","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"mushroom"
"3145","1815","四川成都","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,3,"mushroom"
"3146","1820","贵州黔东南","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,4,4,"mushroom"
"3147","1824","广西桂林","1",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,2,1,"mushroom"
"3148","1825","湖南张家界","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,5,5,"mushroom"
"3149","1826","山东泰安","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"mushroom"
"3150","1827","江苏南京","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"mushroom"
"3151","1828","江苏常州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"mushroom"
"3152","1832","安徽合肥","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,3,"mushroom"
"3153","1833","北京北京","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"mushroom"
"3154","1835","重庆重庆","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"mushroom"
"3155","1839","黑龙江大庆","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"mushroom"
"3156","1840","吉林长春","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,5,4,"mushroom"
"3157","1845","重庆重庆","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"mushroom"
"3158","1846","湖南长沙","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,5,"mushroom"
"3159","1877","河北唐山","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,3,"mushroom"
"3160","1879","安徽未知","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,3,"mushroom"
"3161","1882","河北沧州","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,3,2,"mushroom"
"3162","1885","山东淄博","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"mushroom"
"3163","1888","陕西西安","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,2,3,"mushroom"
"3164","1890","河北石家庄","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"mushroom"
"3165","1892","湖北武汉","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,2,"mushroom"
"3166","1893","河北沧州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,5,5,"mushroom"
"3167","1894","广东广州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"mushroom"
"3168","1901","黑龙江哈尔滨","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,2,"mushroom"
"3169","1904","湖南长沙","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,3,"mushroom"
"3170","1905","四川自贡","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"mushroom"
"3171","1908","安徽六安","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,2,3,"mushroom"
"3172","1911","广东东莞","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"mushroom"
"3173","1912","福建泉州","2",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,3,"mushroom"
"3174","1913","湖南张家界","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,4,5,"mushroom"
"3175","1918","山东未知","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"mushroom"
"3176","1919","河北石家庄","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,5,"mushroom"
"3177","1920","江苏南京","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"mushroom"
"3178","1923","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,5,3,"mushroom"
"3179","1927","黑龙江哈尔滨","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"mushroom"
"3180","1930","山东潍坊","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,5,5,"mushroom"
"3181","1932","广东中山","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"mushroom"
"3182","1933","重庆重庆","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"mushroom"
"3183","1947","上海上海","1",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,3,3,"mushroom"
"3184","1949","四川德阳","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,2,"mushroom"
"3185","1950","海南海口","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"mushroom"
"3186","1951","安徽六安","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,5,5,"mushroom"
"3187","1953","安徽合肥","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,3,"mushroom"
"3188","1955","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,1,1,"mushroom"
"3189","1957","广东广州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"mushroom"
"3190","1962","湖南长沙","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"mushroom"
"3191","1963","浙江杭州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"mushroom"
"3192","1967","广西崇左","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,3,5,"mushroom"
"3193","1970","四川南充","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,4,4,"mushroom"
"3194","1971","湖南邵阳","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,5,1,"mushroom"
"3195","1988","江西南昌","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,5,5,"mushroom"
"3196","1989","陕西西安","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,1,1,"mushroom"
"3197","1991","河南洛阳","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,5,4,"mushroom"
"3198","1992","西藏那曲","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,3,"mushroom"
"3199","1997","湖南长沙","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"mushroom"
"3200","2013","河南郑州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"mushroom"
"3201","2030","河南商丘","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,4,3,"mushroom"
"3202","2035","广东东莞","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"mushroom"
"3203","2039","广东广州","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"mushroom"
"3204","2057","四川绵阳","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"mushroom"
"3205","2068","山东潍坊","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,2,3,"mushroom"
"3206","2080","河北唐山","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,2,"mushroom"
"3207","2083","北京北京","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,4,"mushroom"
"3208","2086","江苏无锡","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"mushroom"
"3209","2087","江苏无锡","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"mushroom"
"3210","2089","江苏常州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"mushroom"
"3211","2091","福建厦门","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"mushroom"
"3212","2092","上海上海","1",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,5,5,"mushroom"
"3213","2099","云南大理","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"mushroom"
"3214","2101","广东汕头","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,1,1,"mushroom"
"3215","2102","黑龙江佳木斯","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,5,5,"mushroom"
"3216","2103","河北唐山","1",7,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,5,5,"mushroom"
"3217","2104","云南曲靖","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,2,4,"mushroom"
"3218","2106","山东滨州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,5,2,"mushroom"
"3219","2109","山东淄博","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,4,"mushroom"
"3220","2110","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,2,1,"mushroom"
"3221","2112","吉林长春","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"mushroom"
"3222","2113","甘肃兰州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"mushroom"
"3223","2114","湖南长沙","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,5,"mushroom"
"3224","2115","江苏盐城","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"mushroom"
"3225","2116","广东佛山","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"mushroom"
"3226","2118","浙江杭州","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"mushroom"
"3227","2119","云南玉溪","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"mushroom"
"3228","2121","河南周口","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,2,2,"mushroom"
"3229","2122","河南濮阳","1",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,3,3,"mushroom"
"3230","2124","广东广州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"mushroom"
"3231","2125","安徽芜湖","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"mushroom"
"3232","2126","重庆重庆","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"mushroom"
"3233","2132","湖北武汉","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"mushroom"
"3234","2134","广东深圳","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,5,"mushroom"
"3235","2135","山东济南","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,5,"mushroom"
"3236","2136","江苏常州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"mushroom"
"3237","2137","江苏徐州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,2,3,"mushroom"
"3238","2141","湖北恩施","1",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,3,5,"mushroom"
"3239","2143","山东未知","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"mushroom"
"3240","2146","陕西西安","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,2,1,"mushroom"
"3241","2","山东淄博","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"middleeast"
"3242","3","北京北京","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"middleeast"
"3243","6","广东佛山","2",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"middleeast"
"3244","8","辽宁沈阳","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,3,"middleeast"
"3245","10","山西太原","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"middleeast"
"3246","18","广东广州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"middleeast"
"3247","19","北京北京","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"middleeast"
"3248","24","北京北京","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"middleeast"
"3249","32","北京北京","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"middleeast"
"3250","36","广东广州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"middleeast"
"3251","38","湖北随州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,3,2,"middleeast"
"3252","39","广西桂林","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,5,3,"middleeast"
"3253","40","广东广州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,5,"middleeast"
"3254","46","浙江绍兴","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,5,4,"middleeast"
"3255","55","江西南昌","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,1,"middleeast"
"3256","57","安徽宣城","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,2,3,4,"middleeast"
"3257","66","广东深圳","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"middleeast"
"3258","67","河北石家庄","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"middleeast"
"3259","72","湖南长沙","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"middleeast"
"3260","73","浙江嘉兴","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,5,"middleeast"
"3261","74","四川德阳","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"middleeast"
"3262","77","山东潍坊","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,2,2,"middleeast"
"3263","80","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,4,3,"middleeast"
"3264","81","河南郑州","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,3,"middleeast"
"3265","90","辽宁沈阳","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,2,"middleeast"
"3266","91","浙江杭州","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"middleeast"
"3267","93","河南郑州","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"middleeast"
"3268","108","江苏苏州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,2,"middleeast"
"3269","114","广东东莞","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,3,"middleeast"
"3270","115","河北石家庄","2",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"middleeast"
"3271","117","上海上海","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,3,1,"middleeast"
"3272","119","广东广州","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,4,"middleeast"
"3273","121","山西太原","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,1,"middleeast"
"3274","122","河北石家庄","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,2,"middleeast"
"3275","124","浙江温州","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"middleeast"
"3276","129","河南洛阳","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"middleeast"
"3277","146","重庆重庆","2",7,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"middleeast"
"3278","150","广东东莞","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"middleeast"
"3279","151","浙江杭州","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,2,"middleeast"
"3280","152","江西上饶","2",1,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,2,"middleeast"
"3281","153","山东临沂","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"middleeast"
"3282","170","广东东莞","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"middleeast"
"3283","172","河北石家庄","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,5,4,"middleeast"
"3284","173","广东广州","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"middleeast"
"3285","174","山东日照","1",7,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,3,2,2,1,"middleeast"
"3286","179","陕西西安","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,3,5,"middleeast"
"3287","181","四川成都","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,5,4,"middleeast"
"3288","184","上海上海","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,2,4,"middleeast"
"3289","186","河北邢台","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,3,2,"middleeast"
"3290","187","江西九江","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,2,"middleeast"
"3291","190","山东泰安","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,5,4,"middleeast"
"3292","192","河南郑州","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,5,5,"middleeast"
"3293","194","江苏苏州","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,2,"middleeast"
"3294","196","山东聊城","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,3,2,"middleeast"
"3295","198","江西南昌","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,3,"middleeast"
"3296","207","甘肃兰州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"middleeast"
"3297","209","江苏南京","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,3,"middleeast"
"3298","216","上海上海","2",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,4,3,"middleeast"
"3299","226","湖北武汉","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,4,"middleeast"
"3300","227","广东广州","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"middleeast"
"3301","233","江西南昌","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,3,"middleeast"
"3302","236","广东深圳","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,3,"middleeast"
"3303","238","山东济南","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,4,4,"middleeast"
"3304","243","内蒙古赤峰","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,4,4,"middleeast"
"3305","244","云南昆明","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,3,3,"middleeast"
"3306","258","贵州贵阳","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,3,"middleeast"
"3307","260","山西太原","1",6,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"middleeast"
"3308","261","辽宁大连","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,2,"middleeast"
"3309","264","黑龙江哈尔滨","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,2,"middleeast"
"3310","271","北京北京","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,2,1,"middleeast"
"3311","273","江西南昌","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"middleeast"
"3312","283","山西太原","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"middleeast"
"3313","291","山东潍坊","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,4,2,2,2,"middleeast"
"3314","298","上海上海","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,3,3,"middleeast"
"3315","301","四川成都","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"middleeast"
"3316","303","贵州贵阳","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,4,"middleeast"
"3317","310","黑龙江佳木斯","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,1,1,2,1,"middleeast"
"3318","316","广东佛山","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,1,1,"middleeast"
"3319","325","江西南昌","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,1,2,"middleeast"
"3320","329","安徽淮南","1",5,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,4,"middleeast"
"3321","332","北京北京","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"middleeast"
"3322","337","广东深圳","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,4,5,"middleeast"
"3323","338","河北保定","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,2,1,1,"middleeast"
"3324","341","北京北京","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,5,5,"middleeast"
"3325","345","黑龙江哈尔滨","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,1,2,"middleeast"
"3326","349","四川成都","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,3,2,1,"middleeast"
"3327","351","北京北京","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,4,"middleeast"
"3328","352","湖北天门","2",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,2,1,1,1,"middleeast"
"3329","355","河北秦皇岛","1",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,1,"middleeast"
"3330","357","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,3,3,"middleeast"
"3331","363","广东深圳","2",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,4,3,3,"middleeast"
"3332","373","湖南衡阳","2",2,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,4,3,"middleeast"
"3333","377","贵州贵阳","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,2,3,"middleeast"
"3334","378","辽宁营口","1",3,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",4,4,2,3,3,"middleeast"
"3335","381","上海上海","1",4,"bot_rebuttal","bot_TRUE","rebuttal_TRUE",5,5,5,2,2,"middleeast"
